gene	go_term	go_slim_term	cellular_component
klf-1	GO:0000785;GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
klo-1			
klo-2			
klp-11	GO:0005737;GO:0005856;GO:0005871;GO:0016939;GO:0030993;GO:0032991;GO:0005874;GO:0005929;GO:0042995	GO:0005737;GO:0005856;GO:0005929;GO:0032991;GO:0042995	cell projection;cilium;cytoplasm;cytoskeleton;protein-containing complex
klp-12	GO:0005737;GO:0005856;GO:0005871;GO:0005874	GO:0005737;GO:0005856;GO:0032991	cytoplasm;cytoskeleton;protein-containing complex
klp-19	GO:0000794;GO:0005634;GO:0005654;GO:0005694;GO:0005737;GO:0005819;GO:0005856;GO:0005871;GO:0005874	GO:0000228;GO:0005634;GO:0005654;GO:0005694;GO:0005737;GO:0005856;GO:0032991;GO:0043226	chromosome;cytoplasm;cytoskeleton;nuclear chromosome;nucleoplasm;nucleus;organelle;protein-containing complex
klp-20	GO:0005737;GO:1904115;GO:0005856;GO:0005871;GO:0016939;GO:0030993;GO:0032991;GO:0005874;GO:0005929;GO:0042995	GO:0005737;GO:0005856;GO:0005929;GO:0032991;GO:0042995	cell projection;cilium;cytoplasm;cytoskeleton;protein-containing complex
klp-6	GO:0005737;GO:0005739;GO:0005871;GO:0005874;GO:0043025;GO:0016020;GO:0031966;GO:0030424;GO:0030425;GO:0097730	GO:0005737;GO:0005739;GO:0005929;GO:0016020;GO:0032991;GO:0043005	cilium;cytoplasm;membrane;mitochondrion;neuron projection;protein-containing complex
klp-7	GO:0000776;GO:0005819;GO:0000793;GO:0005694;GO:0000922;GO:0005828;GO:0005874;GO:0090619;GO:0005737;GO:0005813;GO:0005856;GO:0005871	GO:0005694;GO:0005737;GO:0005815;GO:0005856;GO:0032991;GO:0043226	chromosome;cytoplasm;cytoskeleton;microtubule organizing center;organelle;protein-containing complex
kmo-1	GO:0005739;GO:0005741;GO:0016020;GO:0031966	GO:0005739;GO:0016020	membrane;mitochondrion
kmo-2	GO:0005741;GO:0016020	GO:0016020	membrane
kpc-1	GO:0000139;GO:0016020;GO:0005802;GO:0043025;GO:0043204;GO:0005886;GO:0030424;GO:0042995	GO:0005886;GO:0016020;GO:0042995;GO:0043005	cell projection;membrane;neuron projection;plasma membrane
kqt-1	GO:0005886;GO:0008076;GO:0034702;GO:0016020;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0045202	membrane;plasma membrane;protein-containing complex;synapse
kqt-2	GO:0008076;GO:0016020	GO:0016020;GO:0032991	membrane;protein-containing complex
kqt-3	GO:0005783;GO:0005886;GO:0008076;GO:0034702;GO:0012505;GO:0045178;GO:0016020;GO:0016323;GO:0030659;GO:0045121;GO:0031410;GO:0045202	GO:0005783;GO:0005886;GO:0016020;GO:0031410;GO:0032991;GO:0045202	cytoplasmic vesicle;endoplasmic reticulum;membrane;plasma membrane;protein-containing complex;synapse
kri-1	GO:0005634;GO:0005886;GO:0016324;GO:0016327	GO:0005634;GO:0005886;GO:0016020	membrane;nucleus;plasma membrane
ksr-1	GO:0005737	GO:0005737	cytoplasm
ksr-2	GO:0005737	GO:0005737	cytoplasm
kvs-2	GO:0005886;GO:0008076;GO:0034702;GO:0016020	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
kvs-4	GO:0005886;GO:0008076;GO:0034702;GO:0016020;GO:0030424;GO:0030425;GO:0042995;GO:0043204	GO:0005886;GO:0016020;GO:0032991;GO:0042995;GO:0043005	cell projection;membrane;neuron projection;plasma membrane;protein-containing complex
kvs-5	GO:0005886;GO:0008076;GO:0034702;GO:0016020	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
kxd-1	GO:0099078	GO:0032991	protein-containing complex
kynu-1	GO:0005737	GO:0005737	cytoplasm
laat-1	GO:0005764;GO:0005765;GO:0016020;GO:0031090;GO:0098852	GO:0005764;GO:0016020	lysosome;membrane
lad-2	GO:0005886;GO:0016020;GO:0043005	GO:0005886;GO:0016020;GO:0043005	membrane;neuron projection;plasma membrane
laf-1	GO:0005634;GO:0005737;GO:0005886;GO:0010494;GO:0043186;GO:0016020;GO:0030027;GO:0042995;GO:0031252;GO:0061702	GO:0005634;GO:0005737;GO:0005886;GO:0016020;GO:0032991;GO:0042995;GO:0043226	cell projection;cytoplasm;membrane;nucleus;organelle;plasma membrane;protein-containing complex
lag-1	GO:0000785;GO:0005634;GO:0090575;GO:1990433	GO:0005634;GO:0032991	nucleus;protein-containing complex
lagr-1	GO:0016020	GO:0016020	membrane
lam-1	GO:0005576;GO:0005604;GO:0005608;GO:0043256	GO:0005576;GO:0031012;GO:0032991	extracellular matrix;extracellular region;protein-containing complex
lam-2	GO:0005604	GO:0031012	extracellular matrix
lam-3	GO:0005576;GO:0005604	GO:0005576;GO:0031012	extracellular matrix;extracellular region
lars-1			
lars-2	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
lat-1	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
lat-2	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
lbp-5	GO:0005634;GO:0005829;GO:0048471	GO:0005634;GO:0005829	cytosol;nucleus
lbp-6	GO:0005634;GO:0005829	GO:0005634;GO:0005829	cytosol;nucleus
lbp-7	GO:0005634;GO:0005829	GO:0005634;GO:0005829	cytosol;nucleus
lbp-8	GO:0005634;GO:0005764;GO:0005829	GO:0005634;GO:0005764;GO:0005829	cytosol;lysosome;nucleus
lbp-9	GO:0005634;GO:0005829	GO:0005634;GO:0005829	cytosol;nucleus
ldb-1	GO:0005634;GO:0005667	GO:0005634;GO:0032991	nucleus;protein-containing complex
ldh-1	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
lec-1	GO:0045121;GO:0060102	GO:0016020;GO:0031012	extracellular matrix;membrane
lec-10	GO:0005737;GO:0045177	GO:0005737	cytoplasm
lec-3	GO:0005886	GO:0005886	plasma membrane
lec-6	GO:0005737	GO:0005737	cytoplasm
lec-7			
lec-8	GO:0031410	GO:0031410	cytoplasmic vesicle
lec-9	GO:0005737	GO:0005737	cytoplasm
lect-2	GO:0005576;GO:0005604;GO:0009986;GO:0043204;GO:0030425;GO:0071683;GO:0042995;GO:0070161	GO:0005576;GO:0030054;GO:0031012;GO:0042995;GO:0043005	cell junction;cell projection;extracellular matrix;extracellular region;neuron projection
lem-2	GO:0005634;GO:0005635;GO:0005637;GO:0016020;GO:0005694	GO:0005634;GO:0005635;GO:0005694;GO:0016020	chromosome;membrane;nuclear envelope;nucleus
lem-4	GO:0005634;GO:0005635;GO:0005783;GO:0016020;GO:0031965	GO:0005634;GO:0005635;GO:0005783;GO:0016020	endoplasmic reticulum;membrane;nuclear envelope;nucleus
lep-2	GO:0000151;GO:0005737	GO:0005737;GO:0032991	cytoplasm;protein-containing complex
let-19	GO:0005634;GO:0016592	GO:0005634;GO:0032991	nucleus;protein-containing complex
let-2	GO:0005576;GO:0005581;GO:0005587;GO:0005604;GO:0031012;GO:0071944	GO:0005576;GO:0031012;GO:0032991	extracellular matrix;extracellular region;protein-containing complex
let-23	GO:0005886;GO:0005911;GO:0009925;GO:0016020;GO:0016323;GO:0016324;GO:0016328;GO:0043235	GO:0005886;GO:0016020;GO:0030054;GO:0032991	cell junction;membrane;plasma membrane;protein-containing complex
let-268	GO:0005576;GO:0005615;GO:0005788;GO:0005783;GO:0005791;GO:0005789;GO:0016020;GO:0005794	GO:0005576;GO:0005783;GO:0005794;GO:0016020	Golgi apparatus;endoplasmic reticulum;extracellular region;membrane
let-355	GO:0005730	GO:0005730	nucleolus
let-363	GO:0005634;GO:0005737;GO:0031931;GO:0031932	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
let-381	GO:0005634	GO:0005634	nucleus
let-413	GO:0005886;GO:0016020;GO:0016323	GO:0005886;GO:0016020	membrane;plasma membrane
let-418	GO:0000785;GO:0005634;GO:0016581;GO:0090571	GO:0005634;GO:0032991	nucleus;protein-containing complex
let-502	GO:0005634;GO:0005737;GO:0005856;GO:0005912;GO:0032154;GO:0043292	GO:0005634;GO:0005737;GO:0005856;GO:0016020;GO:0030054;GO:0043226	cell junction;cytoplasm;cytoskeleton;membrane;nucleus;organelle
let-504	GO:0005634	GO:0005634	nucleus
let-526	GO:0005634;GO:0005654;GO:0016514;GO:0035060;GO:0071565	GO:0005634;GO:0005654;GO:0032991	nucleoplasm;nucleus;protein-containing complex
let-60	GO:0005886;GO:0005938;GO:0016020	GO:0005737;GO:0005886;GO:0016020	cytoplasm;membrane;plasma membrane
let-607	GO:0000785;GO:0005634	GO:0005634	nucleus
let-630	GO:0005739;GO:0005840;GO:1990904	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
let-7			
let-711	GO:0000932;GO:0005634;GO:0005737;GO:0030014;GO:0030015	GO:0005634;GO:0005737;GO:0032991;GO:0043226	cytoplasm;nucleus;organelle;protein-containing complex
let-721	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
let-754	GO:0005737;GO:0005739;GO:0005758;GO:0005829	GO:0005737;GO:0005739;GO:0005829	cytoplasm;cytosol;mitochondrion
let-756	GO:0005615;GO:0005634;GO:0005654;GO:0005730;GO:0005737;GO:0016020;GO:0016607	GO:0005634;GO:0005654;GO:0005730;GO:0005737;GO:0016020;GO:0043226	cytoplasm;membrane;nucleolus;nucleoplasm;nucleus;organelle
let-765	GO:0005634	GO:0005634	nucleus
let-767	GO:0005783;GO:0045179	GO:0005737;GO:0005783	cytoplasm;endoplasmic reticulum
let-805	GO:0009897;GO:0016020;GO:0030056;GO:0043235	GO:0016020;GO:0030054;GO:0032991	cell junction;membrane;protein-containing complex
let-92	GO:0000159;GO:0005737;GO:0005813;GO:0005829;GO:0005856;GO:0030424;GO:0042995;GO:0043025;GO:0043204;GO:0044295	GO:0005737;GO:0005815;GO:0005829;GO:0005856;GO:0032991;GO:0042995;GO:0043005	cell projection;cytoplasm;cytoskeleton;cytosol;microtubule organizing center;neuron projection;protein-containing complex
letm-1	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
lev-11	GO:0005737;GO:0005856;GO:0005865;GO:0005884;GO:0031674	GO:0005737;GO:0005856	cytoplasm;cytoskeleton
lev-8	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lev-9	GO:0005576;GO:0005615;GO:0045202	GO:0005576;GO:0045202	extracellular region;synapse
lfe-2	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
lgc-10	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lgc-11	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lgc-12	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lgc-13	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lgc-16	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lgc-36	GO:0005886;GO:0016020;GO:0045211;GO:0045202	GO:0005886;GO:0016020;GO:0045202	membrane;plasma membrane;synapse
lgc-37	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
lgc-39	GO:0005886;GO:0016020;GO:0098794	GO:0005886;GO:0016020	membrane;plasma membrane
lgc-41	GO:0005886;GO:0016020;GO:0098794	GO:0005886;GO:0016020	membrane;plasma membrane
lgc-42	GO:0005886;GO:0016020;GO:0098794	GO:0005886;GO:0016020	membrane;plasma membrane
lgc-5	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lgc-51	GO:0005886;GO:0016020;GO:0098794	GO:0005886;GO:0016020	membrane;plasma membrane
lgc-52	GO:0005886;GO:0016020;GO:0098794	GO:0005886;GO:0016020	membrane;plasma membrane
lgc-55	GO:0005886;GO:0014069;GO:0016020;GO:0043025	GO:0005886;GO:0016020;GO:0043226	membrane;organelle;plasma membrane
lgc-57	GO:0005886;GO:0016020;GO:0045211;GO:0034707;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0045202	membrane;plasma membrane;protein-containing complex;synapse
lgc-58	GO:0005886;GO:0016020;GO:0098794	GO:0005886;GO:0016020	membrane;plasma membrane
lgc-6	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lgc-7	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lgc-8	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098794;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
lge-1	GO:0000139;GO:0016020;GO:0005794	GO:0005794;GO:0016020	Golgi apparatus;membrane
lgg-1	GO:0000407;GO:0043025;GO:0043202;GO:0043204;GO:0000421;GO:0005741;GO:0016020;GO:0030670;GO:0005634;GO:0005737;GO:0005739;GO:0005764;GO:0005776;GO:0005886;GO:0030425;GO:0043005;GO:0031410;GO:0042995	GO:0005634;GO:0005737;GO:0005739;GO:0005764;GO:0005773;GO:0005886;GO:0016020;GO:0031410;GO:0042995;GO:0043005	cell projection;cytoplasm;cytoplasmic vesicle;lysosome;membrane;mitochondrion;neuron projection;nucleus;plasma membrane;vacuole
lgg-2	GO:0000421;GO:0016020;GO:0005737;GO:0005776;GO:0005886;GO:0012505;GO:0031410	GO:0005737;GO:0005773;GO:0005886;GO:0016020;GO:0031410	cytoplasm;cytoplasmic vesicle;membrane;plasma membrane;vacuole
lgg-3	GO:0000421;GO:0016020;GO:0034045;GO:0005737;GO:0005829;GO:0034274;GO:1990234	GO:0005737;GO:0005829;GO:0016020;GO:0032991	cytoplasm;cytosol;membrane;protein-containing complex
lgl-1	GO:0005737;GO:0005938;GO:0005886;GO:0016323;GO:0030864	GO:0005737;GO:0005856;GO:0005886;GO:0016020	cytoplasm;cytoskeleton;membrane;plasma membrane
lgmn-1	GO:0005773	GO:0005773	vacuole
lhfp-4	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
lhgd-1	GO:0005739	GO:0005739	mitochondrion
lias-1	GO:0005739	GO:0005739	mitochondrion
lid-1	GO:0005811	GO:0005811	lipid droplet
lig-1	GO:0005634	GO:0005634	nucleus
lig-4	GO:0005634;GO:0005958;GO:0032807	GO:0005634;GO:0032991	nucleus;protein-containing complex
lim-4	GO:0005634	GO:0005634	nucleus
lim-6	GO:0005634	GO:0005634	nucleus
lim-7	GO:0005634	GO:0005634	nucleus
lin-1	GO:0005634;GO:0090571	GO:0005634;GO:0032991	nucleus;protein-containing complex
lin-12	GO:0005634;GO:0005886;GO:0016020;GO:0016324;GO:0090575;GO:1990433	GO:0005634;GO:0005886;GO:0016020;GO:0032991	membrane;nucleus;plasma membrane;protein-containing complex
lin-17	GO:0005615;GO:0005886;GO:0016020;GO:0032589	GO:0005886;GO:0016020	membrane;plasma membrane
lin-18	GO:0005634;GO:0005737;GO:0005886;GO:0016020;GO:0016323;GO:0043235	GO:0005634;GO:0005737;GO:0005886;GO:0016020;GO:0032991	cytoplasm;membrane;nucleus;plasma membrane;protein-containing complex
lin-2	GO:0005886;GO:0005911;GO:0030054	GO:0005886;GO:0030054	cell junction;plasma membrane
lin-22	GO:0005634	GO:0005634	nucleus
lin-23	GO:0005634;GO:0005737;GO:0005829;GO:0019005;GO:0043223	GO:0005634;GO:0005737;GO:0005829;GO:0032991	cytoplasm;cytosol;nucleus;protein-containing complex
lin-28	GO:0000151;GO:0005634;GO:0005737	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
lin-32	GO:0005634	GO:0005634	nucleus
lin-35	GO:0000785;GO:0005634;GO:0005667;GO:0035189;GO:0070176	GO:0005634;GO:0032991	nucleus;protein-containing complex
lin-40	GO:0005634;GO:0005654;GO:0016581	GO:0005634;GO:0005654;GO:0032991	nucleoplasm;nucleus;protein-containing complex
lin-41	GO:0000932;GO:0035770;GO:0005737	GO:0005737;GO:0043226	cytoplasm;organelle
lin-42	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
lin-44	GO:0005576;GO:0005615	GO:0005576	extracellular region
lin-45	GO:0005737	GO:0005737	cytoplasm
lin-46	GO:0005634;GO:0005737;GO:0005829;GO:0030425;GO:0045211;GO:0099572	GO:0005634;GO:0005737;GO:0005829;GO:0016020;GO:0043005;GO:0043226	cytoplasm;cytosol;membrane;neuron projection;nucleus;organelle
lin-48	GO:0005634	GO:0005634	nucleus
lin-49	GO:0005634;GO:0070776	GO:0005634;GO:0032991	nucleus;protein-containing complex
lin-53	GO:0000775;GO:0005634;GO:0005694;GO:0016581;GO:0017053;GO:0035098;GO:0070176	GO:0005634;GO:0005694;GO:0032991	chromosome;nucleus;protein-containing complex
lin-59	GO:0000785;GO:0005634	GO:0005634	nucleus
lip-1	GO:0005737;GO:0005829;GO:0005886;GO:0016020	GO:0005737;GO:0005829;GO:0005886;GO:0016020	cytoplasm;cytosol;membrane;plasma membrane
lipl-1	GO:0005576;GO:0005764;GO:0043202	GO:0005576;GO:0005764	extracellular region;lysosome
lipl-2	GO:0005764;GO:0043202	GO:0005764	lysosome
lipl-3	GO:0005576;GO:0005764;GO:0043202	GO:0005576;GO:0005764	extracellular region;lysosome
lipl-4	GO:0005737;GO:0005764;GO:0043202	GO:0005737;GO:0005764	cytoplasm;lysosome
lipl-5	GO:0005576;GO:0005764;GO:0043202	GO:0005576;GO:0005764	extracellular region;lysosome
lipl-6			
lipl-7			
lipt-1	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
lis-1	GO:0000775;GO:0005874;GO:0005881;GO:0043025;GO:0048471;GO:0000776;GO:0005818;GO:0005634;GO:0005635;GO:0005694;GO:0005737;GO:0005938;GO:1904115;GO:0005813;GO:0005856;GO:0005868;GO:0005875;GO:0030286;GO:0043005;GO:0045202	GO:0005634;GO:0005635;GO:0005694;GO:0005737;GO:0005815;GO:0005856;GO:0032991;GO:0043005;GO:0043226;GO:0045202	chromosome;cytoplasm;cytoskeleton;microtubule organizing center;neuron projection;nuclear envelope;nucleus;organelle;protein-containing complex;synapse
lit-1	GO:0005634;GO:0005737;GO:0005938;GO:1902554	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
lmbr-1	GO:0005886	GO:0005886	plasma membrane
lmd-3	GO:0005634;GO:0005739	GO:0005634;GO:0005739	mitochondrion;nucleus
lmn-1	GO:0005634;GO:0005635;GO:0005637;GO:0016020;GO:0005638;GO:0005652;GO:0005882;GO:0034399	GO:0005634;GO:0005635;GO:0016020	membrane;nuclear envelope;nucleus
lmp-1	GO:0005764;GO:0005765;GO:0016020;GO:0031902;GO:0044841;GO:0005886;GO:0045335	GO:0005764;GO:0005886;GO:0016020;GO:0031410	cytoplasmic vesicle;lysosome;membrane;plasma membrane
lmp-2	GO:0005737;GO:0005765;GO:0016020;GO:0031902;GO:0005886	GO:0005737;GO:0005886;GO:0016020	cytoplasm;membrane;plasma membrane
lonp-1	GO:0005739;GO:0005759	GO:0005739	mitochondrion
lov-1	GO:0005929;GO:0097730;GO:0016020;GO:0042995;GO:0043025;GO:0071683	GO:0005929;GO:0016020;GO:0042995;GO:0043005	cell projection;cilium;membrane;neuron projection
lpd-3	GO:0016020;GO:0098793	GO:0016020	membrane
lpd-5	GO:0005739;GO:0005743;GO:0016020;GO:0045271	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
lpd-7	GO:0005634;GO:0005654;GO:0005730;GO:0030687;GO:0070545	GO:0005634;GO:0005654;GO:0005730;GO:0032991	nucleolus;nucleoplasm;nucleus;protein-containing complex
lpin-1	GO:0005634;GO:0005635;GO:0005654;GO:0005737;GO:0005783	GO:0005634;GO:0005635;GO:0005654;GO:0005737;GO:0005783	cytoplasm;endoplasmic reticulum;nuclear envelope;nucleoplasm;nucleus
lpl-1	GO:0005739	GO:0005739	mitochondrion
lrch-1			
lrk-1	GO:0005737;GO:0005794;GO:0043025	GO:0005737;GO:0005794	Golgi apparatus;cytoplasm
lrp-1	GO:0005886;GO:0005905;GO:0016020;GO:0016324;GO:0030139	GO:0005886;GO:0016020;GO:0031410	cytoplasmic vesicle;membrane;plasma membrane
lrp-2	GO:0005737;GO:0005886;GO:0016020	GO:0005737;GO:0005886;GO:0016020	cytoplasm;membrane;plasma membrane
lrpr-1	GO:0005634;GO:0005739	GO:0005634;GO:0005739	mitochondrion;nucleus
lrx-1	GO:0012505;GO:0016020	GO:0016020	membrane
lsd-1	GO:0000785;GO:0005634;GO:0016020	GO:0005634;GO:0016020	membrane;nucleus
lsl-1	GO:0005634	GO:0005634	nucleus
lsm-4	GO:0000932;GO:0005634;GO:0005681;GO:0005688;GO:0046540;GO:0071005;GO:0097526;GO:1990904;GO:0005737	GO:0005634;GO:0005737;GO:0032991;GO:0043226	cytoplasm;nucleus;organelle;protein-containing complex
lst-4	GO:0005737;GO:0005886;GO:0016020;GO:0030659;GO:0030670;GO:0031410;GO:0032009;GO:0045335	GO:0005737;GO:0005886;GO:0016020;GO:0031410	cytoplasm;cytoplasmic vesicle;membrane;plasma membrane
lst-6	GO:0016020	GO:0016020	membrane
lsy-12	GO:0000785;GO:0005634;GO:0070776	GO:0005634;GO:0032991	nucleus;protein-containing complex
lsy-13	GO:0005634;GO:0035267	GO:0005634;GO:0032991	nucleus;protein-containing complex
ltah-1.1	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
ltah-1.2	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
ltd-1	GO:0005737;GO:0005856;GO:0005911;GO:0055120	GO:0005737;GO:0005856;GO:0030054	cell junction;cytoplasm;cytoskeleton
maa-1	GO:0000139;GO:0010008;GO:0016020;GO:0055038;GO:0005737;GO:0045177;GO:0045178	GO:0005737;GO:0016020	cytoplasm;membrane
mab-20	GO:0005576;GO:0005886;GO:0009986	GO:0005576;GO:0005886	extracellular region;plasma membrane
mab-21			
mab-5	GO:0005634;GO:0005654;GO:0090575	GO:0005634;GO:0005654;GO:0032991	nucleoplasm;nucleus;protein-containing complex
mab-9	GO:0000785;GO:0005634	GO:0005634	nucleus
madd-2	GO:0005737;GO:0005856;GO:0031252;GO:0043025;GO:0055120;GO:0043005	GO:0005737;GO:0005856;GO:0043005	cytoplasm;cytoskeleton;neuron projection
maf-1	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
magi-1	GO:0005737;GO:0005912;GO:0016020;GO:0045202	GO:0005737;GO:0016020;GO:0030054;GO:0045202	cell junction;cytoplasm;membrane;synapse
magu-2	GO:0005886;GO:0005912	GO:0005886;GO:0030054	cell junction;plasma membrane
mai-2	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
mak-2	GO:0005634;GO:0005737;GO:0043204;GO:0045202	GO:0005634;GO:0005737;GO:0045202	cytoplasm;nucleus;synapse
malt-1			
manf-1	GO:0005576;GO:0005615;GO:0005788;GO:0005783	GO:0005576;GO:0005783	endoplasmic reticulum;extracellular region
mans-3	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
mans-4	GO:0005783;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
maoc-1	GO:0005777;GO:0005778	GO:0005777;GO:0043226	organelle;peroxisome
maph-1.1	GO:0005737;GO:0005829;GO:0005856;GO:0015630;GO:0005874;GO:0043025;GO:0043204;GO:0005875;GO:0030424;GO:0030425;GO:0042995;GO:0045202	GO:0005737;GO:0005829;GO:0005856;GO:0032991;GO:0042995;GO:0043005;GO:0045202	cell projection;cytoplasm;cytoskeleton;cytosol;neuron projection;protein-containing complex;synapse
maph-1.2	GO:0005829;GO:0005874;GO:0043025;GO:0005875;GO:0030425;GO:0045202	GO:0005829;GO:0032991;GO:0043005;GO:0045202	cytosol;neuron projection;protein-containing complex;synapse
mapk-15	GO:0005634;GO:0005737;GO:0005856;GO:0005886;GO:0005911;GO:0070161;GO:0005929;GO:0005930;GO:0043204;GO:0016020;GO:0060170;GO:0030425;GO:0036064;GO:0042995	GO:0005634;GO:0005737;GO:0005815;GO:0005856;GO:0005886;GO:0005929;GO:0016020;GO:0030054;GO:0042995;GO:0043005	cell junction;cell projection;cilium;cytoplasm;cytoskeleton;membrane;microtubule organizing center;neuron projection;nucleus;plasma membrane
marc-6	GO:0005789;GO:0016020	GO:0016020	membrane
mars-1	GO:0005737;GO:0005829;GO:0017101	GO:0005737;GO:0005829;GO:0032991	cytoplasm;cytosol;protein-containing complex
mat-3	GO:0005680	GO:0032991	protein-containing complex
mbd-2	GO:0005634	GO:0005634	nucleus
mbk-1	GO:0005634	GO:0005634	nucleus
mbk-2	GO:0000793;GO:0005694;GO:0005634;GO:0005737;GO:0005938;GO:0005813;GO:0005856;GO:0043186;GO:0072686	GO:0005634;GO:0005694;GO:0005737;GO:0005815;GO:0005856;GO:0043226	chromosome;cytoplasm;cytoskeleton;microtubule organizing center;nucleus;organelle
mbl-1	GO:0005634;GO:0005654;GO:0005737	GO:0005634;GO:0005654;GO:0005737	cytoplasm;nucleoplasm;nucleus
mboa-1	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
mboa-2	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
mboa-7	GO:0016020;GO:0043231;GO:0044233	GO:0016020;GO:0043226	membrane;organelle
mca-1	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mca-2	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mca-3	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mcat-1	GO:0005739	GO:0005739	mitochondrion
mccc-1	GO:0005739	GO:0005739	mitochondrion
mccc-2	GO:0005737;GO:0005739;GO:0005759;GO:1905202	GO:0005737;GO:0005739;GO:0032991	cytoplasm;mitochondrion;protein-containing complex
mce-1	GO:0005739	GO:0005739	mitochondrion
mcm-10	GO:0005634;GO:0043596	GO:0005634	nucleus
mcm-2	GO:0000793;GO:0005634;GO:0045120;GO:0042555	GO:0005634;GO:0005694;GO:0032991	chromosome;nucleus;protein-containing complex
mcm-4	GO:0005634;GO:0005694;GO:0042555	GO:0005634;GO:0005694;GO:0032991	chromosome;nucleus;protein-containing complex
